ORIGIN	FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
AFRICA	CORIELL_ND14432	CORIELL_ND14432	0.00088353	-0.0358757	-0.0151713	0.00604306	-0.0109677	-0.0065173	0.0140415	-0.00734831	-0.0201581	0.00880313
AFRICA	CORIELL_ND14506	CORIELL_ND14506	0.00149964	-0.0380871	-0.0189357	0.00103165	-0.0187542	-0.00503066	0.0144818	-0.00271783	-0.0172282	0.00316187
MIXED	CORIELL_ND14581	CORIELL_ND14581	-0.0125248	0.00725491	-0.0065999	-0.0029451	-0.00597864	0.000215206	-0.00495317	0.00454517	-0.0182453	0.01115
AFRICA	CORIELL_ND14630	CORIELL_ND14630	0.0021408	-0.0403719	-0.0147433	0.00886483	-0.00193147	-0.0102855	-0.00749955	-0.00899387	-0.0143437	0.00182141
MIXED	CORIELL_ND14711	CORIELL_ND14711	0.00538735	-0.0340502	-0.0158872	0.00532012	0.0087564	-0.0125409	-0.0131438	-0.0068076	-0.00958617	-0.0204823
MIXED	CORIELL_ND14745	CORIELL_ND14745	-0.00260294	0.00492696	-0.00156268	-0.0175927	0.00243412	0.0122044	0.00192547	0.00388044	-0.00325237	-0.00851392
MIXED	CORIELL_ND14760	CORIELL_ND14760	0.00572771	-0.00315903	-0.00236592	-0.0114869	0.0143955	0.00428107	-0.0149602	0.0040498	-0.00526713	0.0102203
MIXED	CORIELL_ND14823	CORIELL_ND14823	0.00104552	-0.00411853	0.0149862	-0.0371483	-0.000343554	-0.0792301	0.0121375	0.0255874	0.0264665	0.00814991
MIXED	CORIELL_ND14835	CORIELL_ND14835	0.00230697	-0.0328091	-0.0144977	0.00648095	0.0247181	0.011127	0.0292755	0.00523128	-0.0122887	0.00677933
ASIA	CORIELL_ND14900	CORIELL_ND14900	-0.0153022	-0.00973559	0.042308	0.00271326	-0.00696427	-0.00599182	0.00712074	-0.015568	-0.0276238	-0.00265218
AFRICA	CORIELL_ND14907	CORIELL_ND14907	0.000628838	-0.0436931	-0.0197938	0.0204424	0.0275784	-0.00852321	-0.0134349	-0.00642879	0.00650356	-0.0160209
MIXED	CORIELL_ND14922	CORIELL_ND14922	-0.0086004	0.00675778	-0.00371901	0.00598747	0.00439439	0.0135369	-0.00339928	0.0127818	0.0130724	0.0132978
MIXED	CORIELL_ND15034	CORIELL_ND15034	-0.00409115	-0.00438629	0.023703	-0.0104871	0.0170527	-0.043033	-0.000760851	0.0114101	0.0118193	-0.0175934
ASIA	CORIELL_ND15083	CORIELL_ND15083	-0.013972	-0.0130988	0.0483956	-0.00190465	-0.00889333	0.0072415	-0.0106066	-0.00249669	0.00541175	-0.0148805
MIXED	CORIELL_ND15404	CORIELL_ND15404	-0.00848228	0.0053498	-0.000240104	-0.00449525	-0.0104655	0.00412594	-0.00561061	0.00420654	-0.0138578	0.0192527
MIXED	CORIELL_ND15442	CORIELL_ND15442	0.00148836	0.00383029	-0.00437258	-0.00892654	-0.00222168	0.00635698	0.00639835	-0.00185027	-0.0109418	0.030489
MIXED	CORIELL_ND15517	CORIELL_ND15517	0.00481551	0.00153933	0.00685457	-0.0384752	0.0174219	-0.0352467	0.0294807	0.0440873	0.024812	-0.0363809
ASIA	CORIELL_ND15518	CORIELL_ND15518	-0.0133607	-0.0125247	0.0375749	0.00150589	0.00777899	0.00908294	-0.00269873	-0.00954825	0.0170289	0.0121921
MIXED	CORIELL_ND15556	CORIELL_ND15556	-0.0200947	0.00464614	-0.0065241	-0.00833612	0.00454046	-0.00688784	0.0012524	-0.0128157	-0.00949705	-0.0153314
ASIA	CORIELL_ND15574	CORIELL_ND15574	-0.0112971	-0.012742	0.0409573	-0.00466292	-0.000753074	0.00472748	0.00544395	0.00407229	0.00458854	0.0038218
MIXED	CORIELL_ND15576	CORIELL_ND15576	-0.00193787	-0.0016526	0.0255406	-0.0067576	0.0119074	0.0134684	0.000303538	-0.0191388	0.014304	-0.00569936
AFRICA	CORIELL_ND15592	CORIELL_ND15592	0.000671536	-0.0407159	-0.0210526	0.0128401	0.00311779	-0.00363305	0.0155866	-0.00399445	0.00419364	0.0075114
MIXED	CORIELL_ND16049	CORIELL_ND16049	0.000274873	-0.00345101	0.0120932	-0.0379853	0.00646056	-0.0679734	0.0226089	0.0203247	0.00727776	0.035435
MIXED	CORIELL_ND16282	CORIELL_ND16282	-0.00119971	-0.00499915	0.0156686	-0.035791	0.00441657	-0.0591738	0.0255653	0.0287421	0.0137681	-0.00670636
MIXED	CORIELL_ND16530	CORIELL_ND16530	-0.0110348	0.00635881	0.000192284	-0.00323095	0.0115421	0.00529297	-0.003714	0.00222258	-0.0045009	-0.0142266
MIXED	CORIELL_ND16589	CORIELL_ND16589	0.00927	-0.00724376	-0.00598382	-0.0256866	-0.01573	-0.00240529	-0.0062735	-0.00421445	-0.00585807	-0.00458782
MIXED	CORIELL_ND16641	CORIELL_ND16641	0.00480366	-0.0257349	-0.0155364	0.00148134	0.00462326	-0.00107263	0.018172	-0.00461239	0.0113345	0.00390132
MIXED	CORIELL_ND19186	CORIELL_ND19186	-0.024117	0.00628087	-0.00848105	-0.00252789	-0.0065409	0.00590702	-0.00622337	0.00795591	-0.00964841	0.0196323
MIXED	CORIELL_ND19309	CORIELL_ND19309	0.00226941	-0.0317725	-0.0141848	0.00795114	0.015816	-0.0176434	0.0176132	-0.00874442	-0.0174424	-0.0251635
MIXED	CORIELL_ND19774	CORIELL_ND19774	0.00533297	-0.0111986	-0.00692088	-0.00735161	-0.0105525	0.00432252	-0.0034155	0.00736519	-0.00274948	0.0251631
MIXED	CORIELL_ND19943	CORIELL_ND19943	0.000737835	-0.00184497	0.0102521	-0.034096	0.00608883	-0.0616579	0.0225106	0.038911	-0.000637045	0.00976691
MIXED	CORIELL_ND20451	CORIELL_ND20451	0.00462501	0.000139281	0.00620667	-0.033872	0.0124254	-0.0404842	0.0232889	0.0264944	-0.0112334	-0.0220796
MIXED	CORIELL_ND20503	CORIELL_ND20503	0.00263584	0.00687051	-0.000427191	-0.0128198	-0.0154305	-0.00493531	0.0155624	-0.0174448	-0.00361314	0.0151576
MIXED	CORIELL_ND20504	CORIELL_ND20504	-0.00712537	0.00821581	-0.00588956	-0.00346396	0.0123596	0.00582956	-0.0213944	0.0135414	0.010495	0.024938
MIXED	CORIELL_ND20678	CORIELL_ND20678	0.00389552	0.00411977	-0.00460971	-0.00968586	-0.0116167	0.0138494	0.00438911	0.00737268	0.0120159	0.0202571
ASIA	CORIELL_ND20897	CORIELL_ND20897	-0.0137331	-0.0142265	0.046245	0.00786058	-0.000998904	0.00427664	0.0131928	-0.00784007	0.00297852	-0.00614208
AFRICA	CORIELL_ND20995	CORIELL_ND20995	0.000717122	-0.0349954	-0.0182067	0.00831036	-0.0161722	0.00319455	-0.0184885	0.0101723	0.0262354	-0.00368435
AFRICA	CORIELL_ND21150	CORIELL_ND21150	0.00131764	-0.0377746	-0.0168635	0.00367751	-0.0214281	-0.000943426	0.0106669	0.00592157	0.000604045	0.008944
MIXED	CORIELL_ND21225	CORIELL_ND21225	0.00176655	-0.00626868	0.0123003	-0.0295617	-0.0130038	-0.0549082	0.00236538	0.0317868	0.0314828	0.00468113
MIXED	CORIELL_ND21481	CORIELL_ND21481	-0.000317073	0.00529666	-0.00435982	-0.0172894	0.0277919	0.0252938	0.0105872	0.021649	-0.0060598	-0.0120398
MIXED	CORIELL_ND21590	CORIELL_ND21590	0.00350808	-0.00517333	0.014682	-0.0376984	-0.00862506	-0.0709054	0.0303065	0.035198	0.000733698	0.0175756
MIXED	CORIELL_ND21621	CORIELL_ND21621	0.00288004	-0.0312236	-0.0176419	0.0056935	0.00319484	-0.00920156	0.00488988	-0.00115289	-0.00632576	0.019092
AFRICA	CORIELL_ND21717	CORIELL_ND21717	0.000781831	-0.0430886	-0.0196165	0.00277997	-0.00678946	-0.00388687	0.00540041	-0.0077861	0.0175986	-0.0255329
ASIA	CORIELL_ND21856	CORIELL_ND21856	-0.015028	-0.01214	0.0477578	0.00275544	0.0057439	0.012822	0.00638068	-0.0232394	0.00150142	-0.00351005
MIXED	CORIELL_ND21979	CORIELL_ND21979	0.00350798	-0.0246087	-0.00800736	0.0090094	0.0208163	-0.0250168	-0.0340739	-0.00425679	-0.00715571	-0.00183255
AFRICA	CORIELL_ND22163	CORIELL_ND22163	0.00150712	-0.0345638	-0.0120357	0.00697444	0.00380531	-0.0062095	-0.00182641	-0.00260096	-0.00124805	0.0176841
ASIA	CORIELL_ND22191	CORIELL_ND22191	-0.0125996	-0.0115827	0.0446436	-0.000610931	0.0055322	-0.0103208	-0.0112231	0.00173167	0.0193421	-0.0105557
MIXED	CORIELL_ND22241	CORIELL_ND22241	0.00365315	-0.00403142	0.00933184	-0.0437783	-0.00776579	-0.0679839	0.0232209	0.0236906	-0.000530849	-0.0106769
MIXED	CORIELL_ND22470	CORIELL_ND22470	-0.0170414	0.00505221	-0.00587402	0.00336544	-0.00660895	0.00570913	-0.00409136	-0.00111538	0.00849776	-0.0244118
MIXED	CORIELL_ND22569	CORIELL_ND22569	-0.0194145	0.00461246	-0.0104348	0.00182406	0.0226918	0.00910585	0.00140051	0.0143144	-0.0156887	-0.00244031
MIXED	CORIELL_ND22610	CORIELL_ND22610	0.000918599	0.00637314	0.00208255	-0.0117809	-0.00526143	0.00111871	-0.000865548	0.00557229	0.0216732	0.0297502
MIXED	CORIELL_ND22711	CORIELL_ND22711	-0.00306438	0.00168806	-0.000321584	-0.00463	-0.00299869	0.0184868	-0.00847954	0.0234433	0.0401289	0.0147608
MIXED	CORIELL_ND22830	CORIELL_ND22830	-0.0058923	0.00577079	-0.00456554	-0.0070535	-0.00344154	-0.00292812	-0.00228079	-0.0087456	-0.027855	0.00210425
MIXED	CORIELL_ND22990	CORIELL_ND22990	-0.00187967	-0.00168934	0.0219483	-0.00566275	-0.0139476	0.00815981	-0.00283841	-0.0125852	-0.0281128	-0.0163975
MIXED	CORIELL_ND23203	CORIELL_ND23203	-0.00530171	-0.000725602	-0.00444119	-0.00831527	-0.00330025	0.00828403	0.0116845	0.0101594	0.00364975	0.00433229
MIXED	CORIELL_ND23204	CORIELL_ND23204	0.000482519	-0.00225943	-0.00241798	0.0048071	0.0276027	0.00439078	-0.0398073	-0.0115168	0.0175155	0.0233354
MIXED	CORIELL_ND23210	CORIELL_ND23210	0.004372	-0.0166221	-0.00937532	-0.000863015	-0.0126963	-0.00140711	-0.0125806	0.000959939	0.0143164	0.0136311
MIXED	CORIELL_ND23279	CORIELL_ND23279	0.00169242	-0.00282575	0.019417	0.00695644	0.0155135	-0.0194436	-0.0357452	-0.000587879	0.0137507	-0.00285416
ASIA	CORIELL_ND23361	CORIELL_ND23361	-0.0127175	-0.0146819	0.0475742	0.00789853	-0.00569082	-0.00154403	-0.00271107	0.00413663	-0.00904432	0.039453
MIXED	CORIELL_ND23368	CORIELL_ND23368	0.00621695	-0.0071137	-0.00917893	-0.00999889	-0.00502194	0.000679851	0.002763	0.00597794	-0.01156	0.0182733
ASIA	CORIELL_ND23391	CORIELL_ND23391	-0.0127991	-0.0107062	0.0469654	0.0029785	0.00487617	0.00452513	-0.00365909	-0.0131391	0.01983	-0.0154779
ASIA	CORIELL_ND23422	CORIELL_ND23422	-0.0142319	-0.0125591	0.0429924	0.00786084	-0.00327161	0.00874628	-0.00200918	0.013446	-0.0268111	0.0248709
MIXED	CORIELL_ND23459	CORIELL_ND23459	-0.00344309	0.0039238	-0.00117953	-0.0115098	-0.019013	0.00387596	-0.00404042	0.00142462	-0.012497	0.00784457
MIXED	CORIELL_ND23472	CORIELL_ND23472	0.0013107	0.000511569	0.0147807	-0.00322328	-0.0175265	0.000617985	-0.00994781	-0.00654221	-0.00259873	0.0169117
MIXED	CORIELL_ND23705	CORIELL_ND23705	0.00188665	0.00716689	-0.000614668	-0.0139573	-0.0133777	0.0182587	-0.0195656	0.0124972	-0.00801232	-0.021167
MIXED	CORIELL_ND23798	CORIELL_ND23798	-0.00110526	0.0102501	-0.00442797	-0.00504382	0.0328285	-0.00511499	-0.024116	0.00806297	0.00483211	-0.00911767
ASIA	CORIELL_ND23860	CORIELL_ND23860	-0.0154389	-0.00973575	0.0421491	0.00651701	-0.00732916	0.010476	0.0038946	0.000823275	-0.0014977	-0.0074321
ASIA	CORIELL_ND23861	CORIELL_ND23861	-0.0123965	-0.0113218	0.0440083	0.00429846	-0.00859922	0.00668067	-0.0155887	0.00869093	-0.0338954	0.0252111
MIXED	CORIELL_ND23874	CORIELL_ND23874	0.00446253	-0.00325438	0.00757033	-0.0402828	-0.0116471	-0.0562212	0.0123722	0.0231301	0.00581188	0.000282254
AFRICA	CORIELL_ND23875	CORIELL_ND23875	-0.00115055	-0.0356519	-0.0163448	0.00637154	0.000760136	-0.00812567	-0.000377407	0.00582413	0.0154337	-0.0135648
MIXED	CORIELL_ND23909	CORIELL_ND23909	0.00441751	-0.00118671	-0.00897595	-0.0129056	0.0112424	0.00802692	0.0254038	-0.0177833	0.0181539	0.00419705
MIXED	CORIELL_ND23994	CORIELL_ND23994	-0.000367794	-0.0264629	-0.0159386	0.00409326	-0.0082406	-0.000542785	0.00229242	0.0205722	-0.00415354	-0.0171496
MIXED	CORIELL_ND24089	CORIELL_ND24089	-0.00120917	0.00553127	-0.00192842	-0.0080788	0.000326184	-0.00552278	-0.00151446	0.00544147	-0.00942756	0.00560931
MIXED	CORIELL_ND24114	CORIELL_ND24114	-0.00747403	-0.00252803	-0.00677637	0.00330857	-0.0102401	-0.00504568	-0.0123225	-0.00648888	0.00123995	0.00279783
MIXED	CORIELL_ND24255	CORIELL_ND24255	-0.00761229	0.00511911	-0.00255536	-0.0141519	0.00150386	0.0104667	0.00446334	-0.0295779	0.00513733	0.0181055
AFRICA	CORIELL_ND24274	CORIELL_ND24274	-0.000271789	-0.0422232	-0.01853	0.011509	-0.00663541	-0.00595624	0.0146977	0.00400696	-0.00692087	0.00364577
MIXED	CORIELL_ND24338	CORIELL_ND24338	-0.00896137	0.00635789	-0.0038087	-0.0100048	-0.0156894	0.0008893	0.00204497	0.00597094	-0.0151535	0.00668236
MIXED	CORIELL_ND24339	CORIELL_ND24339	-0.022251	0.0122988	-0.00983774	0.011402	0.0335783	-0.0122917	-0.0119744	-0.0101076	0.00469372	0.0200823
MIXED	CORIELL_ND24340	CORIELL_ND24340	-0.0139565	-0.00367683	0.0155891	0.00346211	0.0229771	0.0138246	0.0207082	-0.00115701	0.000920322	-0.00416849
MIXED	CORIELL_ND24543	CORIELL_ND24543	0.00655934	-0.0189884	-0.00954994	0.00283226	-0.00688101	0.0114196	0.0189098	0.0182072	0.00537764	0.012582
MIXED	CORIELL_ND24679	CORIELL_ND24679	-0.00740996	0.00688457	-0.00216899	-0.0154456	0.00977181	-0.00322031	-0.00207806	0.0105199	-0.00836629	-0.0165365
MIXED	CORIELL_ND24823	CORIELL_ND24823	-0.00932491	-0.00122202	-0.00293876	0.00181324	0.00119969	0.00849385	-0.000327115	0.014555	0.0227288	-0.00897898
MIXED	CORIELL_ND24824	CORIELL_ND24824	0.00438698	-0.0159575	-0.00384791	-0.0019243	0.000651849	0.0262027	-0.0022796	0.0122064	0.0183441	-0.00843637
MIXED	CORIELL_ND24825	CORIELL_ND24825	-0.0123484	0.0043868	-0.00445648	-0.0120739	-0.00720696	-0.00596318	0.000934268	-0.00919255	-0.00290683	0.0205819
MIXED	CORIELL_ND24929	CORIELL_ND24929	0.00247243	-0.0344366	-0.0140762	0.00733484	-0.00266645	-0.011588	-0.0174995	0.0177364	0.00067273	0.00371924
ASIA	CORIELL_ND24937	CORIELL_ND24937	-0.0141007	-0.0124738	0.0430266	0.000814684	-0.0147095	0.00876887	0.0031974	-0.00407115	-0.0317693	-0.00284512
MIXED	CORIELL_ND25214	CORIELL_ND25214	-0.00915469	-0.00209047	-0.0143043	-0.00403271	0.0076115	0.0148276	-0.00755439	0.00243335	0.00560104	-0.00543696
MIXED	CORIELL_ND25215	CORIELL_ND25215	-0.02992	0.0109928	-0.00767769	-0.00748152	0.00590644	-0.00892567	0.00424886	0.000262477	-0.0159285	-6.14E-05
MIXED	CORIELL_ND25270	CORIELL_ND25270	-0.00425412	0.00340352	-0.00488119	-0.00823187	0.0322475	0.0005811	-0.0386025	-0.0051073	-0.0139572	-0.0146916
MIXED	CORIELL_ND25271	CORIELL_ND25271	-0.00483731	0.00288449	-0.00121938	-0.00719733	0.0119227	0.00640572	-0.00602461	0.00256988	0.0108737	0.00408694
MIXED	CORIELL_ND25291	CORIELL_ND25291	-0.0199188	0.00635277	-0.0080214	0.00236408	-0.0109439	0.00572832	-0.0122244	-0.00558663	-0.0050482	-0.00117862
MIXED	CORIELL_ND25303	CORIELL_ND25303	-0.000751057	-0.00718247	-0.00656656	-0.00407238	-0.0179687	-0.00373107	-0.0221474	-0.0188762	0.0162909	-0.017057
MIXED	CORIELL_ND25334	CORIELL_ND25334	0.00749223	-0.0254114	-0.0130181	-0.000401862	0.0423222	0.000678951	0.00295848	0.00617414	-0.0108243	-0.000949058
MIXED	CORIELL_ND25432	CORIELL_ND25432	0.00265151	-0.000990872	-0.00326468	-0.0112067	-0.0232455	0.00733381	-0.0125203	0.00440174	-0.00711238	-0.00916572
MIXED	CORIELL_ND25434	CORIELL_ND25434	-0.00608267	-0.00235615	-0.0068291	0.000264147	0.00967712	0.0139433	0.0111022	0.00182278	-0.0243346	0.0269101
ASIA	CORIELL_ND25593	CORIELL_ND25593	-0.0151536	-0.0137022	0.0478262	-0.00299784	-0.000369291	-0.00677302	0.00114267	-0.00163938	0.0175123	-0.00377659
MIXED	CORIELL_ND25630	CORIELL_ND25630	0.000247424	0.00507481	-0.00430815	0.00150605	-0.0271704	9.44E-05	-0.0179029	0.0213402	0.00296355	0.00931085
MIXED	CORIELL_ND25690	CORIELL_ND25690	-0.00791688	0.00809349	-0.00437508	-0.00622783	0.000561716	0.00520366	0.002539	0.0161591	-0.00874227	-0.000479958
MIXED	CORIELL_ND25692	CORIELL_ND25692	0.00361959	-0.00850077	-0.00447803	-0.00246027	-0.000171547	0.0092335	0.00945721	0.0106786	-0.00592636	-0.00287568
MIXED	CORIELL_ND25748	CORIELL_ND25748	-0.00965982	0.00462101	-0.00867665	0.00183936	0.0104757	0.00796196	0.00432716	0.0034915	-0.000679907	0.00740264
ASIA	CORIELL_ND25959	CORIELL_ND25959	-0.0113825	-0.0130338	0.0468987	0.0157895	-0.00449688	0.0014867	-0.00578107	0.00771392	-0.0291273	0.0440881
MIXED	CORIELL_ND25972	CORIELL_ND25972	-0.00806876	0.0026216	-0.00497809	-0.00312033	0.0165945	0.00885248	0.000497251	-0.00180406	-0.0145227	0.00159641
AFRICA	CORIELL_ND26040	CORIELL_ND26040	0.00295342	-0.0391639	-0.0198132	0.00734949	-0.00382883	-0.00107003	-0.00323296	0.0158012	-0.0028116	0.0106506
MIXED	CORIELL_ND26204	CORIELL_ND26204	-0.0158331	0.00826764	-0.00393075	-0.00306357	-0.00428476	0.000370309	-0.000384261	-0.00643252	-0.00440477	0.0222388
MIXED	CORIELL_ND26205	CORIELL_ND26205	0.0044506	0.00187694	-0.0029828	-0.00587117	-0.00108822	0.0102133	0.00874292	-0.009964	-0.0171146	-0.00430401
ASIA	CORIELL_ND26523	CORIELL_ND26523	-0.0142131	-0.0115334	0.0433372	0.00998501	-0.00724384	-0.00305609	-0.00430792	-0.00107325	-0.0116891	0.0365978
MIXED	CORIELL_ND26667	CORIELL_ND26667	0.00118802	-0.016909	-0.00881316	-0.00441292	0.0160946	0.017307	0.0105742	0.00889656	0.000663873	0.0176306
MIXED	CORIELL_ND26668	CORIELL_ND26668	0.0041365	-0.0226704	-0.00954985	-0.00340219	-0.00647692	-0.00535422	0.019171	-0.0121013	-0.0192484	-0.0273251
MIXED	CORIELL_ND26669	CORIELL_ND26669	0.00426631	-0.0321819	-0.0121065	0.00237303	-0.00231421	-0.00580232	0.00551485	-0.0128612	-0.0179967	0.0200674
MIXED	CORIELL_ND26670	CORIELL_ND26670	0.00117632	-0.0069443	-0.00582664	-0.00665974	0.0038676	0.00427415	-0.0139942	0.00934364	-0.0181756	-0.000933418
MIXED	CORIELL_ND26671	CORIELL_ND26671	0.00144106	-0.00270121	-0.00311516	-0.00893814	0.00107546	0.00294934	-0.00402159	7.84E-05	-0.00610851	0.0128442
MIXED	CORIELL_ND26672	CORIELL_ND26672	0.0007484	0.00082858	-0.00718653	-0.00574745	-0.0240422	0.00786952	-0.0126879	0.00486853	-0.00911833	0.00128726
MIXED	CORIELL_ND26674	CORIELL_ND26674	0.00408504	-0.00738178	-0.00659041	-0.00983577	0.0192382	0.00881809	0.0243874	-0.00829347	-0.00219361	-0.0143944
MIXED	CORIELL_ND26676	CORIELL_ND26676	0.00138519	-0.0361534	-0.0192895	0.000768548	-0.00944202	0.00963715	0.00749072	0.0140721	0.00159708	-0.0140152
MIXED	CORIELL_ND26678	CORIELL_ND26678	0.00164845	-0.0350219	-0.0115202	0.00528481	0.0407654	0.00134745	0.00520222	0.000835252	-0.0170227	-0.0232245
AFRICA	CORIELL_ND26700	CORIELL_ND26700	0.00250082	-0.0399006	-0.0141416	0.00939784	-0.00230618	0.00677224	0.00982573	-0.01498	0.00682393	-0.0127474
MIXED	CORIELL_ND26713	CORIELL_ND26713	0.00407442	-0.00861312	-0.00766878	-0.00839924	-0.0151408	1.43E-05	0.000160156	-0.0205303	0.0113735	0.00857423
MIXED	CORIELL_ND26714	CORIELL_ND26714	0.00330032	-0.00495516	-0.00492066	-0.00603541	0.0268053	0.0114452	0.013145	-0.00989773	0.00998795	0.0140237
MIXED	CORIELL_ND26715	CORIELL_ND26715	0.00568207	-0.00880884	-0.0054261	0.00211996	-0.00512145	0.0146055	-0.0179824	0.0373372	0.0130684	0.00714287
MIXED	CORIELL_ND26717	CORIELL_ND26717	0.00391382	-0.0138178	-0.0072903	-0.0026478	-0.0229896	-0.0122962	0.000163176	0.00748588	-0.0292881	0.0279038
MIXED	CORIELL_ND26719	CORIELL_ND26719	0.00359618	-0.021886	-0.00947458	0.0042247	0.0175472	-0.0152598	-0.0218435	-0.0236832	0.0150569	0.00081156
MIXED	CORIELL_ND26720	CORIELL_ND26720	0.00240391	-0.0153807	-0.00732046	-0.00650233	-0.00318267	0.00117907	0.0130065	0.0130628	-0.0205041	0.0217397
MIXED	CORIELL_ND26721	CORIELL_ND26721	-0.0275423	0.0107497	-0.0104597	-0.0016996	-0.0118308	0.000807343	0.000517704	-0.00146234	-0.0182124	-0.00966397
MIXED	CORIELL_ND26722	CORIELL_ND26722	0.00282859	-0.00464224	-0.00854271	-0.00735675	0.00548846	0.0187854	0.0104279	0.0173527	-0.00425857	-0.00351343
MIXED	CORIELL_ND26724	CORIELL_ND26724	0.00387468	-0.00763473	-0.0058314	-0.0050582	-0.00562095	0.0138932	-0.0245752	0.0367074	0.0145423	0.0089982
MIXED	CORIELL_ND26725	CORIELL_ND26725	0.00693881	-0.00084211	-0.00520295	-0.00764669	-0.011065	0.0103134	-0.0117593	0.0348382	0.0147279	0.00176288
MIXED	CORIELL_ND26727	CORIELL_ND26727	0.00248002	-0.00549844	-0.00479168	-0.00574557	-0.00810239	0.00504091	-0.00460161	-0.0085802	0.00306113	-0.0107765
MIXED	CORIELL_ND26728	CORIELL_ND26728	0.00210834	-0.000813818	-0.00268663	-0.00772826	0.00137776	0.00293333	0.00798145	-0.00572717	-0.0126501	-0.00348946
MIXED	CORIELL_ND26729	CORIELL_ND26729	0.00933174	-0.00845603	-0.0052447	-0.00815491	-0.0107545	-0.0022332	0.00846681	-0.00207859	-0.0111113	-0.00511664
MIXED	CORIELL_ND26730	CORIELL_ND26730	0.00335167	-0.00312635	-0.00582309	-0.00878497	-0.00675835	-0.000602919	-0.00390373	-0.00841714	-0.0140252	0.00156116
MIXED	CORIELL_ND26736	CORIELL_ND26736	0.000398414	-0.0126427	-0.0117483	-0.00274412	0.00736808	0.00567038	-0.0133286	0.00174316	0.0140537	0.0100836
MIXED	CORIELL_ND26737	CORIELL_ND26737	0.00452634	-0.00914628	-0.0083981	-0.00407732	-0.0047035	0.00880009	-0.0163324	0.0344265	0.0163926	0.0100167
MIXED	CORIELL_ND26738	CORIELL_ND26738	0.00246422	-0.00605212	-0.000587996	-0.0227141	-0.0134818	-2.49E-05	-0.00850755	-0.00285791	-0.00224044	-0.000273303
MIXED	CORIELL_ND26739	CORIELL_ND26739	0.00452847	0.00110826	-0.0023897	-0.00091162	-0.0212981	0.00543704	-0.0234045	0.00972667	-0.000260712	-0.00270438
MIXED	CORIELL_ND26740	CORIELL_ND26740	0.00452008	-0.016086	-0.0117649	0.00101036	-0.00343277	0.00922695	0.00454357	-0.0168909	-0.00268398	-0.000395419
MIXED	CORIELL_ND26741	CORIELL_ND26741	0.00132615	-0.00415782	-0.00944401	-0.0036208	-0.0134774	-0.000401807	-0.0134766	0.00385328	0.0173289	-0.0080805
MIXED	CORIELL_ND26742	CORIELL_ND26742	-0.0066513	0.00181576	-0.00635488	-0.0152518	-0.00995764	0.0141674	0.00552733	-0.0068808	0.00869595	-0.0173251
MIXED	CORIELL_ND26744	CORIELL_ND26744	0.00244475	-0.00215669	-0.00258322	-0.00894519	-0.0233883	-0.0122897	-0.0066884	-0.0208148	-0.00529603	-0.0141857
MIXED	CORIELL_ND26745	CORIELL_ND26745	0.00351427	-0.00490247	-0.00688606	0.00151338	-0.0217884	0.0023549	-0.0251542	0.0180587	0.00112803	-0.00266516
MIXED	CORIELL_ND26746	CORIELL_ND26746	0.00365781	-0.0357318	-0.0145119	0.00814944	-0.0110672	0.00511861	-0.0217889	0.023307	0.0139746	-0.00273126
MIXED	CORIELL_ND26747	CORIELL_ND26747	0.00519536	0.000150875	-0.00667292	-0.0132997	0.0128434	0.019444	0.00172494	0.0233022	0.00295597	0.0169489
MIXED	CORIELL_ND26748	CORIELL_ND26748	-0.00101994	-0.0033003	-0.00736885	-0.0110867	0.000977551	0.0059769	-0.00135008	-0.0084867	0.0123595	0.00217401
MIXED	CORIELL_ND26749	CORIELL_ND26749	0.00353565	-0.000863493	-0.0022851	-0.00933728	0.00486193	0.0108317	0.000473486	0.0215778	0.00601575	0.0119912
MIXED	CORIELL_ND26751	CORIELL_ND26751	0.00118838	-0.0069808	-0.00538289	-0.0128727	-0.00453757	0.000410497	-0.00723782	-0.00411912	-0.00215205	-0.0104569
MIXED	CORIELL_ND26752	CORIELL_ND26752	-0.0110531	0.00190832	-0.00135761	0.000130272	0.0443827	-0.0204354	-0.0397907	-0.0120723	-0.00069624	-0.00536308
MIXED	CORIELL_ND26767	CORIELL_ND26767	0.00548782	-0.0218578	-0.0116029	0.000690634	0.0153552	-0.00184361	0.0145937	0.00135777	0.0019731	0.0103147
MIXED	CORIELL_ND26804	CORIELL_ND26804	0.00472275	-0.0149453	-0.00921671	-0.00882154	-0.00350724	-0.00150344	0.00126054	-0.0124002	-0.00947196	-0.0170238
MIXED	CORIELL_ND26807	CORIELL_ND26807	-0.0202292	0.00640824	-0.00575111	-0.00836964	0.00408846	0.0097993	0.0012504	0.0118582	-0.00793157	-0.0207309
MIXED	CORIELL_ND26808	CORIELL_ND26808	0.00228192	-0.00123834	-0.00595096	-0.019945	-0.0174305	-0.00450406	0.0092894	-0.0182668	-0.0052631	-0.0206274
MIXED	CORIELL_ND26809	CORIELL_ND26809	0.00698719	-0.00134831	-0.00442171	-0.00148137	0.0369127	0.00201002	-0.0245843	-0.00121847	-0.00988764	-0.0019482
MIXED	CORIELL_ND26811	CORIELL_ND26811	0.00752525	-0.0132614	-0.00808892	-0.0107091	-0.0102473	0.00451847	0.0084485	-0.0137125	-0.024352	0.00889916
